"paper_id","year","outbound_citations","inbound_citations"
182214230,2019,3,0
123118880,2019,36,4
2810169,2015,36,1
2810346,2010,79,8
2810754,2014,38,4
2810765,2016,31,12
2811447,2004,22,8
2812129,2007,11,0
2812244,2011,39,8
2812325,2009,116,20
2812773,2009,13,2
2813170,2017,43,12
2813270,2010,16,0
2814035,2014,13,5
2814307,2014,12,15
2814721,2008,29,10
2814799,2013,27,7
2814871,2014,71,302
2814873,2016,0,0
2815144,2014,68,86
2816299,2005,1,24
2817364,2006,9,13
2818173,2014,10,0
2819247,2003,17,4
2819621,2017,43,0
13100010,2010,26,75
13100060,2017,43,0
13101006,2005,17,0
13101229,2014,20,19
13101642,2004,8,1
13101774,2010,24,10
13101799,2012,23,9
13103253,2012,0,0
13104906,2015,1,10
13106547,2010,9,1
13107479,2016,20,2
13108899,2017,31,1
13109400,2013,22,16
13109852,2013,41,3
149321530,2016,2,0
149322121,2005,10,0
149324891,2018,19,0
149326846,2017,8,1
152461174,2015,23,0
152465984,2011,5,0
152466940,2012,33,27
207890289,2019,26,0
207890338,2019,13,0
207890384,2019,21,1
207891119,2019,25,1
207891277,2019,128,0
207891576,2019,31,0
207891638,2019,0,3
207891679,2019,0,0
207891814,2019,10,0
207891851,2019,47,0
207892002,2019,61,0
207892272,2019,27,1
207893000,2019,48,0
207893478,2019,14,0
207893506,2019,7,0
207893909,2019,15,0
207894030,2019,19,0
207894481,2019,22,2
207894618,2019,30,0
207895441,2019,44,0
207895737,2019,1,0
207895767,2019,29,0
207896539,2019,14,0
207896718,2019,0,0
207896767,2019,40,0
207896831,2019,42,0
207897367,2019,2,0
207897755,2019,0,0
207898082,2019,53,1
207899545,2020,25,0
143780020,2009,0,0
143787896,2014,18,4
143788729,2012,21,24
40990646,2018,30,1
40993127,2007,17,14
40994562,2015,0,0
40995384,2006,0,0
40996346,2013,18,10
40996821,2008,38,19
40999508,2011,4,0
204576071,2019,10,0
36000186,2004,6,2
36000855,2017,0,1
36001409,2004,0,13
36001737,2003,0,10
36003562,2010,11,1
36004191,2012,6,5
36005129,2005,0,2
36005558,2013,20,6
36005611,2011,8,8
36007577,2002,0,0
36007660,2016,20,4
21290102,2004,14,90
21290438,2005,21,0
21290629,2008,25,22
21291354,2017,59,8
21292249,2012,29,11
21292397,2017,24,3
21296041,2014,0,0
21296124,2005,17,17
21296192,2011,25,4
21297229,2017,39,2
21297728,2009,18,7
21297961,2009,21,7
21298620,2003,9,15
21299211,2006,20,15
21299763,2007,98,69
21299812,2005,4,7
21299849,2008,27,9
21299899,2015,8,0
19891253,2013,38,2
19891294,2008,8,2
19893048,2009,29,48
19893279,2007,11,23
19893605,2004,57,10
19893687,2004,22,6
19893860,2015,38,11
19895057,2008,31,11
19895477,2015,20,3
19898349,2013,22,12
19898617,2004,32,12
19899381,2003,6,0
43740932,2004,1,0
43743673,2014,18,1
43743783,2015,31,11
43748352,2015,4,3
43749150,2011,0,2
43749930,2006,4,1
54152951,2011,18,1
54153418,2018,26,1
54158566,2019,18,2
206523842,2010,2,2
206527073,2010,0,0
206529482,2011,1,0
133201796,2019,24,0
144191829,2014,6,0
144193630,2010,0,1
144193707,2005,1,3
144198866,2003,0,1
144199041,2011,5,0
144199194,2002,33,27
144199532,2014,0,0
60211,2010,9,1
62688,2006,32,1
63014,2008,32,85
63074,2005,14,8
63109,2011,26,1
63684,2002,10,1
64295,2009,2,0
64530,2014,31,34
64762,2010,5,4
64886,2008,34,140
65127,2016,4,4
65342,2016,12,1
65637,2015,21,5
65847,2014,37,5
66184,2011,41,2
66952,2012,45,148
67569,2010,23,13
67804,2003,0,8
67908,2017,46,4
68051,2001,1,76
68390,2012,15,33
68723,2014,0,0
69333,2015,6,0
69893,2015,45,6
69998,2007,30,19
162023381,2011,0,0
109152202,2014,4,6
46300379,2001,31,35
46300828,2011,8,3
46301863,2014,4,0
46303982,2008,62,0
46306857,2013,0,10
46307038,2005,7,0
1480510,2008,22,5
1480619,2017,54,2
1480687,2017,26,12
1480728,2008,9,7
1481417,2005,19,61
1481450,2014,23,6
1481533,2005,18,21
1482335,2011,61,11
1483227,2010,0,11
1483461,2015,15,0
1483829,2010,37,4
1484083,2017,61,0
1484342,2012,41,10
1484752,2007,28,53
1484975,2005,55,0
1485100,2017,0,1
1485971,2016,49,37
1486473,2009,10,3
1486535,2014,37,6
1487066,2015,13,4
1487128,2001,5,203
1487147,2007,13,5
1487468,2005,13,14
1487982,2015,44,17
1489158,2013,110,66
1489941,2014,12,12
28940531,2015,0,4
28941660,2003,65,3
28942773,2017,51,7
28944822,2003,0,6
28945072,2009,7,3
28945368,2013,30,11
28946321,2016,30,0
28947121,2007,17,5
28947668,2017,0,3
28948860,2016,18,0
28949190,2006,15,0
36091269,2012,0,0
36095821,2005,24,8
36097909,2006,3,2
36099075,2017,71,6
153004603,2013,1,0
22950091,2013,0,101
22950784,2012,31,10
22950823,2011,11,13
22951353,2018,35,16
22954100,2008,31,103
22954469,2003,54,204
22955402,2009,0,321
22955505,2013,24,7
22955644,2007,33,6
22956223,2011,28,18
22956349,2009,27,8
22956373,2017,22,0
22956648,2004,3,0
22956745,2015,20,6
22957020,2004,1,0
22957314,2014,79,57
22957759,2015,15,6
22958249,2001,16,0
22958771,2007,11,22
22959935,2015,22,0
19130180,2018,12,0
19130955,2018,34,17
19131136,2018,4,1139
19131176,2018,14,0
19131183,2008,30,69
19132913,2016,99,41
19133230,2004,5,3
19134068,2011,2,0
19134333,2018,41,6
19134594,2016,47,18
19135271,2001,23,96
19135349,2018,29,15
19135374,2015,9,2
19136602,2001,11,10
19137047,2017,52,0
19137107,2017,12,4
19137826,2017,34,1
19139950,2016,0,7
151826352,2016,46,0
151826570,2016,21,0
151829688,2016,8,0
155882579,2009,26,2
155883069,2014,0,0
155888662,2016,31,2
155889089,2015,23,8
155889518,2016,30,8
213594321,2019,18,0
27350047,2016,0,0
27352697,2004,8,2
27353273,2005,86,13
27354154,2005,21,17
27354453,2008,15,5
27355565,2004,10,9
27356855,2016,42,101
27357899,2015,24,2
27358140,2015,15,7
27358853,2015,0,8
204331628,2019,136,0
204339882,2003,0,4
146230550,2015,5,1
146234239,2014,4,0
146238031,2019,17,0
58811070,2015,17,0
58817986,2013,22,5
31010029,2004,7,0
31010228,2004,26,0
31010679,2013,0,6
31011892,2010,45,4
31012067,2012,32,4
31016815,2009,16,7
31018449,2006,12,6
31019570,2012,49,10
44741862,2017,29,8
44746949,2009,8,4
44748124,2008,6,0
22970541,2006,0,3
22971607,2011,35,4
22972809,2015,21,1
22973698,2017,48,0
22974548,2009,28,7
22974791,2005,1,14
22974990,2016,44,0
22976450,2018,22,4
22976899,2006,20,213
22977019,2011,1,0
22977106,2005,0,10
22977396,2002,0,97
22977410,2016,83,17
22977830,2011,52,24
22978195,2015,44,11
22979312,2003,24,8
22979709,2015,24,21
22979843,2009,27,50
49581231,2018,25,0
49581765,2018,29,2
49581977,2006,6,5
49582912,2018,32,2
49583271,2018,26,2
49583297,2018,40,1
49583564,2018,68,0
49583631,2018,14,0
49584864,2018,29,6
49586542,2018,14,2
49587036,2018,37,0
49587109,2018,29,2
49587389,2017,0,0
49587457,2018,106,0
16530019,2014,9,5
16531477,2002,8,7
16531753,2012,40,23
16532415,2013,64,7
16534469,2011,24,47
16535837,2007,48,126
16538031,2012,60,1
16538387,2010,29,48
16538398,2012,25,6
16538780,2013,0,3
16538806,2002,0,0
16539010,2013,21,16
16539632,2013,15,1
16539982,2013,65,21
18300629,2014,15,12
18300832,2007,12,9
18302869,2016,21,0
18304209,2010,33,7
18304717,2012,33,26
18304828,2010,20,1
18305606,2015,23,3
18306143,2017,36,2
18306446,2008,1,7
18306859,2007,8,1
18307954,2013,40,26
18308338,2012,45,38
18308497,2014,15,15
18308826,2011,24,14
18309495,2012,40,14
18309697,2014,41,5
18309794,2015,18,0
31850609,2015,13,0
31850829,2016,18,0
31851053,2011,28,3
31852947,2004,4,3
31854047,2011,8,5
31855581,2016,7,0
31855648,2017,14,0
31855859,2001,15,0
31856355,2017,77,11
31856499,2013,63,60
53931254,2011,0,0
53937691,2003,0,0
12003068,2011,0,10
12003089,2017,18,0
12004042,2017,40,3
12004431,2011,0,1
12006874,2014,6,1
12008556,2006,8,7
12008601,2015,7,0
15370743,2012,8,13
15372048,2004,28,28
15372426,2016,31,14
15373756,2015,1,0
15374277,2008,34,44
15374488,2011,23,11
15376219,2014,45,21
15377315,2008,53,0
15378306,2003,0,93
15378763,2015,47,6
15379501,2009,42,19
53290124,2019,38,0
53290264,2018,24,1
53290597,2018,5,0
53290742,2019,40,0
53291027,2018,44,1
53291245,2018,11,1
53291389,2018,1,4
53291419,2018,79,1
53291808,2019,31,2
53291898,2018,47,2
53292128,2018,26,3
53292355,2010,0,0
53293180,2018,141,1
53293316,2018,0,0
53293718,2018,0,1
53294064,2018,41,2
53294224,2018,3,0
53294290,2019,20,0
210860209,2019,54,1
210860279,2019,33,0
210860334,2019,50,0
210861810,2020,0,0
210862011,2020,50,0
210862101,2020,25,0
210862534,2020,31,0
210862861,2020,39,0
210863246,2020,37,1
210863255,2019,78,0
210863788,2020,65,0
210864121,2020,29,0
210864158,2020,18,0
210864731,2020,23,0
210865195,2019,21,0
210866261,2020,50,0
210866267,2020,37,0
210866946,2020,37,0
210867707,2019,2,0
210868110,2020,46,0
210869927,2020,54,0
36650487,2012,42,18
36650853,2009,3,1
36652410,2004,7,17
36654022,2015,21,0
36654559,2015,7,2
36659161,2013,27,12
36659860,2003,0,9
201730233,2019,0,1
201730313,2019,0,0
201730497,2019,14,4
201731901,2019,4,0
201732133,2019,44,1
201732149,2019,9,0
201733350,2019,4,0
201733584,2019,36,0
201736769,2018,23,0
164231994,2019,0,1
209473590,2019,11,0
209473766,2019,47,0
209474195,2019,109,0
209474549,2019,27,0
209475879,2019,28,0
56321591,2011,6,2
56321899,2014,13,0
56322628,2011,42,0
56324244,2004,19,1
56325218,2019,56,1
56325809,2014,5,0
56326150,2016,2,1
56326222,2005,10,0
56326747,2011,3,0
56328027,2013,3,0
56328173,2015,17,1
56328377,2012,26,0
56328584,2015,34,1
56328994,2015,17,2
56329376,2005,9,2
56329519,2013,10,0
28170610,2013,6,3
28172503,2015,28,13
28172847,2016,22,5
28174430,2004,12,0
28175571,2014,2,0
28179577,2012,82,27
28179814,2005,26,30
147759887,2016,22,3
77449416,2005,13,0
152610834,2011,0,20
152612149,2019,0,0
152616496,2014,23,1
167524209,2016,0,0
167524326,2013,14,5
167527211,2015,43,0
167527881,2014,14,0
167529999,2013,2,0
76397043,2014,14,0
34050801,2015,63,16
34058927,2012,41,10
92564511,2019,20,0
152550753,2010,8,0
152559190,2012,2,0
195811752,2019,49,2
195811855,2019,24,0
195812284,2019,68,0
195812521,2019,17,0
195812883,2019,32,0
195813408,2019,0,1
195813666,2019,89,0
195813679,2019,32,0
195813911,2019,34,0
195816575,2019,47,0
195819004,2019,53,2
201364062,2019,0,0
30170024,2008,24,19
30174673,2013,16,2
30174912,2014,185,6
30179461,2015,40,5
30179970,2013,17,10
6150440,2016,27,6
6150861,2009,26,145
6151330,2007,7,23
6151613,2007,8,6
6151932,2011,19,6
6152074,2016,23,3
6152089,2015,27,2
6152348,2007,9,25
6154107,2014,58,6
6154127,2012,16,13
6154190,2008,12,3
6154389,2009,27,63
6155196,2016,29,10
6155289,2001,14,5
6155655,2017,34,0
6156493,2002,12,13
6156574,2010,28,74
6156924,2012,0,3
6157252,2012,22,3
6158493,2009,0,4
6158732,2016,22,3
6158996,2006,18,8
6159971,2008,19,18
78273956,2008,7,0
78279338,2012,0,0
114306705,2017,13,0
196376152,2012,0,4
147074957,2011,4,0
147079194,2016,0,0
147079660,2013,35,1
210023882,2019,0,0
211472612,2020,79,0
211472854,2020,24,0
211472899,2020,6,0
211473324,2020,0,0
211473398,2020,36,0
211473440,2020,27,0
211473525,2020,22,0
211473603,2020,14,0
211473779,2020,23,0
211473791,2020,8,0
211474581,2020,37,0
211474994,2020,44,0
211475139,2020,30,0
211476897,2020,4,0
211477466,2020,39,0
211478965,2020,0,0
211478978,2020,9,0
211479097,2020,25,0
211479583,2020,43,0
28250093,2009,1,13
28251202,2007,0,6
28251814,2017,5,1
28252659,2001,28,10
28254065,2001,20,8
28254085,2004,17,0
28254519,2015,9,1
28255812,2015,0,6
28256776,2012,44,5
28257824,2016,9,3
28258293,2002,40,53
28259506,2014,39,5
108069705,2019,11,0
45973128,2015,34,6
45977534,2003,8,0
45977559,2017,0,0
4141594,2017,43,1
4141820,2016,0,13
4142433,2016,18,3
4143136,2015,0,19
4144414,2017,42,14
4146710,2011,21,6
4149789,2010,32,2
4149839,2017,36,6
28290454,2007,20,5
28290698,2003,16,20
28293908,2016,46,0
28294838,2004,8,0
28295710,2006,0,22
28296108,2017,72,11
28296135,2008,17,0
28297444,2015,34,5
28298314,2009,7,3
120364429,2019,0,2
152590351,2018,22,1
152590694,2013,0,0
152591422,2011,0,0
152594475,2007,0,11
152594646,2008,16,1
152594817,2014,66,12
152597415,2006,0,0
152597690,2003,13,1
152599959,2010,0,19
33831055,2003,0,4
33831067,2015,11,3
33832898,2010,4,6
33834085,2016,56,0
33835613,2005,7,8
33836594,2017,47,5
33836739,2009,2,1
33837062,2017,30,2
33837188,2008,39,64
51710853,2017,5,0
51710957,2018,38,0
51711637,2018,24,13
51711865,2018,63,5
51712032,2018,48,5
51712074,2018,87,5
51712189,2018,8,0
51712374,2018,70,6
51712377,2018,41,6
51712466,2018,67,0
51712967,2018,32,6
51713214,2018,53,3
51713737,2018,29,5
51714044,2019,15,0
51714561,2018,36,0
51714609,2018,2,1
51714633,2018,33,2
51714821,2018,22,1
51714988,2018,19,2
51715001,2018,31,2
51715020,2018,29,5
51715178,2018,85,1
51715271,2018,152,2
51715291,2018,34,1
51715501,2018,0,2
51716068,2018,21,5
51716249,2018,9,3
51716252,2018,31,1
51716339,2018,57,1
51716549,2018,19,0
51717042,2019,2,0
51717309,2018,82,7
51717375,2018,17,1
51717886,2018,60,1
51718109,2018,42,0
51718176,2018,31,4
51718683,2018,31,0
51718736,2018,0,2
51719031,2018,16,0
51719052,2018,27,1
51719361,2018,20,2
51719629,2018,8,0
33270992,2004,12,17
33272201,2006,13,16
33275086,2015,0,3
33276784,2014,42,5
33278259,2007,15,13
75210228,2010,9,0
75216677,2005,7,0
19070183,2017,57,0
19070412,2018,23,1
19070611,2005,0,0
19070754,2014,0,66
19071087,2011,0,5
19071140,2017,35,0
19071546,2016,29,3
19072086,2017,82,4
19072697,2017,30,7
19073133,2004,34,35
19075179,2014,25,1
19075767,2002,3,6
19075897,2017,0,3
19076529,2017,13,3
19076539,2010,10,1
19076746,2007,34,19
19076801,2006,24,17
19076870,2018,50,0
19077137,2010,16,0
19078029,2011,33,47
19078231,2010,1,23
19078649,2005,22,6
19079442,2002,25,35
36953665,2017,105,0
36957057,2017,10,5
56230154,2015,46,0
56231073,2007,14,0
56231711,2011,4,1
56232193,2018,38,0
56233212,2017,11,0
56233270,2018,21,4
56233460,2006,19,7
56233507,2012,3,2
56233670,2016,24,0
56235060,2014,13,0
56235212,2017,30,1
56235598,2013,11,2
56235835,2018,3,0
56236826,2010,21,1
56237672,2003,7,0
56238164,2013,42,2
56238181,2004,12,4
56239074,2010,0,0
56239248,2011,26,17
56239891,2010,7,0
158642661,2017,35,0
158644858,2018,35,1
158647529,2007,0,0
37120101,2003,60,7
37121460,2011,0,0
37122796,2005,8,0
37124086,2004,16,32
37125079,2012,77,10
37126409,2013,32,19
37126733,2006,28,0
37126788,2014,2,0
37128440,2006,24,5
33790863,2009,1,16
33792800,2006,29,6
33794279,2016,15,0
33794292,2012,115,14
33795901,2015,10,2
33796314,2006,25,0
33796347,2013,36,30
33796400,2017,18,1
33799161,2009,0,0
27251065,2006,0,3
27251578,2005,18,5
27253335,2015,23,7
27253564,2016,44,5
27256324,2010,2,0
27257618,2009,38,11
27259844,2011,0,7
141531031,2014,0,0
141533851,2014,14,3
141536806,2005,0,13
141538453,2013,15,0
24700451,2017,10,0
24700575,2014,5,8
24700929,2004,15,35
24700979,2011,0,0
24701342,2014,51,2
24701406,2005,20,2
24701536,2012,13,4
24702344,2010,45,178
24702445,2011,25,1
24702447,2006,20,14
24702998,2011,61,15
24703099,2004,49,45
24703494,2009,33,10
24704122,2016,28,7
24705140,2008,0,0
24705615,2004,35,43
24705705,2010,22,12
24706497,2005,15,19
24706859,2004,34,20
24707597,2016,49,10
24708582,2008,0,3
24708856,2017,42,1
24708892,2011,20,12
146852114,2015,7,0
203797276,2010,5,0
153010516,2010,1,10
153012254,2009,0,21
153014141,2003,11,3
153015303,2014,0,0
153016497,2006,3,0
153017763,2008,0,0
153019341,2011,2,0
153019449,2008,0,0
39160902,2009,0,0
39161307,2013,10,1
39161433,2012,17,247
39162195,2003,22,14
39164083,2015,25,0
39165233,2015,0,0
39165613,2010,13,5
39166126,2011,0,7
39167562,2006,25,13
39168040,2004,0,6
39168306,2017,21,1
39169345,2015,0,0
6500363,2017,33,3
6500674,2016,46,33
6501922,2006,42,10
6502533,2011,63,19
6502693,2014,0,17
6505143,2002,1,50
6506013,2004,13,21
6506220,2014,34,8
6506616,2002,25,7
6507819,2012,28,10
6508210,2008,8,0
6508512,2015,51,0
6508812,2005,16,15
6509384,2012,143,40
6509922,2011,36,25
13160154,2012,48,10
13161662,2014,86,8
13162546,2006,30,6
13162797,2006,48,17
13164072,2014,13,3
13164161,2013,37,4
13164854,2003,21,0
13165361,2016,0,0
13165471,2012,31,28
13166071,2005,31,24
13166140,2014,3,0
13166944,2014,8,12
13167391,2010,10,1
13168916,2014,0,6
13169144,2007,5,33
13169261,2005,1,1
13169412,2011,15,17
86476773,2019,24,0
86479177,2019,34,0
169981026,2019,69,0
169985225,2015,38,0
169988839,2018,2,0
169989599,2018,0,0
78524938,2015,5,0
78527319,2014,8,0
78529619,2015,2,1
70690582,2013,8,0
70690705,2015,7,0
70691347,2014,2,0
70693245,2015,0,0
70693303,2011,12,0
17510321,2012,45,13
17510630,2010,14,16
17510861,2001,22,49
17511297,2006,19,24
17511402,2006,17,0
17512177,2015,0,0
17512831,2014,35,3
17513337,2016,24,1
17513830,2010,0,2
17514107,2012,40,12
17514737,2014,33,5
17515434,2013,31,9
17515623,2012,37,36
17516589,2015,11,0
17517331,2013,0,9
17517407,2004,37,2
17517756,2016,6,2
17518017,2013,28,19
17518204,2007,22,1
17519319,2005,40,7
17519967,2013,38,1
206980611,2016,20,2
206980671,2016,27,19
206982065,2013,5,5
206984067,2017,27,1
206984708,2014,63,17
206985960,2016,0,31
206987213,2018,0,20
206987378,2017,0,2
142846264,2017,11,0
142847813,2003,0,3
142849468,2005,0,9
214317989,2019,13,0
31942326,2014,8,0
31942597,2010,7,12
31944101,2014,33,4
31944413,2007,0,0
31945196,2014,26,2
31945389,2018,19,2
31946952,2010,11,1
31948764,2008,0,3
31949363,2012,3,2
153200601,2012,32,3
153201755,2013,12,0
153202142,2004,0,0
153206051,2009,8,0
153207039,2007,0,0
153207796,2013,2,0
151597365,2016,0,0
151598957,2013,8,0
151599487,2014,36,0
22851308,2002,18,21
22852031,2009,57,31
22852690,2013,30,10
22852860,2017,72,4
22853036,2003,28,17
22853381,2004,6,4
22854260,2009,48,4
22854437,2015,21,0
22854616,2004,3,4
22856608,2014,57,5
22856655,2014,26,14
22857019,2015,27,44
22858250,2007,1,0
22858523,2001,35,35
22859414,2004,18,0
22859573,2017,29,0
22859704,2004,1,2
51600362,2018,12,0
51600540,2018,23,3
51600883,2018,39,0
51601492,2018,32,3
51601618,2018,14,1
51602100,2018,49,1
51602322,2019,4,0
51602787,2018,30,0
51604731,2018,0,0
51604875,2018,29,2
51604917,2018,34,0
51605077,2018,0,1
51605573,2018,35,0
51605684,2015,0,0
51605947,2018,16,0
51606662,2018,35,2
51607433,2018,50,2
51607858,2019,57,0
51608093,2018,29,1
51608811,2018,44,1
51609400,2018,78,1
51609499,2019,58,1
51609900,2018,22,1
51609986,2019,10,1
149090785,2017,27,0
149094902,2017,39,0
148801505,2018,25,6
148803044,2017,0,0
148806903,2017,19,0
148807394,2013,8,0
148809126,2018,22,2
67762259,2018,36,0
67762272,2015,6,0
67762622,2015,31,1
67764279,2015,24,0
67765429,2018,31,0
67765880,2011,15,3
67766079,2004,2,4
67766327,2016,18,1
67766766,2012,23,24
67767227,2014,2,0
67767557,2013,0,0
67767586,2013,6,1
91356020,2018,95,0
49862415,2019,209,147
49863334,2018,48,0
49863393,2018,43,1
49863669,2018,44,5
49864183,2018,52,12
49864193,2018,53,0
49864676,2018,19,0
49864875,2018,0,0
49865182,2018,28,0
49865249,2018,47,1
49865751,2018,57,5
49866296,2018,20,0
49866511,2018,41,0
49866536,2018,13,2
49866601,2018,39,6
49867112,2018,33,2
49867122,2018,36,1
49867164,2018,9,0
49867290,2014,76,1
49867369,2017,21,0
49867450,2018,39,2
49867485,2018,23,0
49867545,2018,30,1
49867713,2018,44,2
49867741,2017,13,2
49869465,2018,84,2
49869830,2018,53,1
49869886,2018,26,0
26090659,2014,57,8
26091365,2006,23,20
26091880,2004,20,9
26091938,2005,8,15
26091988,2006,27,13
26092151,2015,16,0
26092696,2017,14,5
26093336,2013,19,4
26094569,2016,17,1
26094750,2016,57,3
26095531,2015,25,1
26097439,2013,186,5
26097930,2007,12,6
26097952,2009,14,18
26098581,2006,9,4
26098717,2004,0,0
26099233,2001,31,16
26099658,2005,39,19
26099671,2015,15,64
26099998,2012,1,4
164740607,2018,1,0
17370040,2014,28,9
17370369,2005,37,43
17372062,2016,18,2
17372342,2002,6,5
17373057,2013,29,1
17373808,2014,26,5
17374733,2009,92,158
17375574,2014,37,15
17377324,2016,43,0
17378431,2014,38,10
17378707,2017,17,4
17379199,2015,77,0
17379407,2009,3,1
17379642,2014,5,4
129939630,2018,91,2
205270699,2017,58,3
205270857,2009,2,15
205271631,2010,0,0
205272085,2017,48,2
205272805,2017,26,5
205275653,2014,4,11
205276338,2015,60,19
205278421,2017,29,11
205278604,2019,8,3
205279877,2017,0,5
205279960,2017,2,3
42393411,2007,27,15
42395921,2008,35,30
42397241,2006,18,28
42397627,2014,15,4
21860230,2005,4,0
21860892,2005,8,0
21861006,2010,28,13
21861218,2004,10,11
21861403,2016,24,9
21862467,2009,20,15
21864636,2014,0,0
21865237,2005,11,0
21865239,2009,0,23
21865275,2009,32,15
21865394,2015,29,6
21865555,2001,18,8
21866435,2005,13,1
21866688,2001,3,2
21867217,2009,49,15
21868447,2015,0,0
21868651,2003,11,7
21869170,2005,2,31
21869302,2019,4,1
21869723,2003,0,127
21869750,2017,21,3
85046087,2014,7,0
5430758,2015,15,0
5431622,2017,0,0
5432157,2012,3,0
5435971,2013,24,581
5436418,2014,4,0
5437290,2016,6,5
5438360,2001,1,81
5439767,2014,35,30
81441494,2019,0,0
81442482,2018,5,0
81444485,2018,0,0
81446512,2019,15,0
125082657,2019,60,1
145878723,2019,23,0
145878967,2019,16,0
78774204,2013,0,0
78775276,2015,4,0
78778069,2017,0,0
29800343,2002,1,6
29801347,2016,40,23
29802643,2013,22,12
29804804,2009,0,3
29805845,2016,8,1
29806984,2005,41,2
3180024,2001,1,39
3181001,2007,24,13
3181473,2009,17,46
3182026,2008,16,2
3182124,2017,41,33
3182724,2010,16,31
3183368,2012,2,0
3184124,2004,7,7
3184775,2004,15,4
3184825,2005,13,9
3184946,2011,31,54
3185036,2006,19,647
3186877,2004,0,2
3187144,2008,31,16
3187649,2004,23,24
3188004,2009,29,40
3188448,2009,13,2
3188919,2005,33,404
3188929,2008,14,4
3189099,2014,47,4
3189113,2015,0,0
3189299,2007,15,6
3189480,2005,57,65
3189787,2013,43,40
205960682,2016,0,26
205966281,2018,16,2
205969113,2016,0,1
143412207,2010,5,0
143414033,2014,0,0
143414114,2002,0,1
143414638,2005,0,6
143415138,2014,10,1
143415221,2011,4,0
143417212,2013,14,2
73680719,2010,19,0
73681513,2015,2,0
73682354,2007,26,4
73683070,2012,0,2
73683123,2011,23,4
73683192,2008,20,0
